id,play_id,description,time,player_id,team,x,y
6169,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Etuini Ngata,away,83.36,22.94
6604,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Nigel Bradham,away,81.1,27.32
7048,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Fletcher Cox,away,84.04,25.8
7482,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Rodney McLeod,away,73.46,20.43
7918,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Jordan Hicks,away,80.29,24.43
8353,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Ronald Darby,away,79.45,12.75
8796,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Jalen Mills,away,80.4,34.67
9231,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Caelan Kamuela Grugier-Hill,away,80.25,20.13
9668,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.7,Derek Barnett,away,83.59,19.47
358,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,ball,ball,85.18,23.89
509,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,DeSean Jackson,home,87.95,34.52
943,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Ryan Fitzpatrick,home,87.42,23.95
1378,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Demar Dotson,home,86.37,26.65
1813,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Ryan Jensen,home,85.64,23.78
2253,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Mike Evans,home,85.86,12.15
2687,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Alexander Marpet,home,86.45,22.5
3122,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Donovan Smith,home,86.41,20.86
3556,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Caleb Benenoch,home,86.27,25.18
3990,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Kenneth Barber,home,92.47,23.97
4429,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,William Cross,home,89.79,24.06
4864,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,O'Terrius Howard,home,86.23,28.47
5302,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Malcolm Jenkins,away,74.91,28.71
5736,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Brandon Graham,away,83.91,29.97
6170,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Etuini Ngata,away,83.35,22.92
6605,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Nigel Bradham,away,81.08,27.43
7049,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Fletcher Cox,away,84,25.85
7483,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Rodney McLeod,away,73.38,20.33
7919,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Jordan Hicks,away,80.28,24.37
8354,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Ronald Darby,away,79.38,12.67
8797,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Jalen Mills,away,80.37,34.82
9232,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Caelan Kamuela Grugier-Hill,away,80.3,20.08
9669,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.8,Derek Barnett,away,83.56,19.47
357,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,ball,ball,85.18,23.89
510,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,DeSean Jackson,home,87.85,34.91
944,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Ryan Fitzpatrick,home,87.34,23.95
1379,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Demar Dotson,home,86.4,26.66
1814,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Ryan Jensen,home,85.6,23.79
2254,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Mike Evans,home,85.85,12.14
2688,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Alexander Marpet,home,86.47,22.5
3123,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Donovan Smith,home,86.39,20.87
3557,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Caleb Benenoch,home,86.24,25.21
3991,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Kenneth Barber,home,92.46,23.96
4430,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,William Cross,home,89.77,24.06
4865,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,O'Terrius Howard,home,86.25,28.41
5303,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Malcolm Jenkins,away,74.85,28.76
5737,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Brandon Graham,away,83.87,30.02
6171,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Etuini Ngata,away,83.34,22.89
6606,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Nigel Bradham,away,81.07,27.53
7050,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Fletcher Cox,away,83.96,25.92
7484,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Rodney McLeod,away,73.31,20.23
7920,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Jordan Hicks,away,80.26,24.33
8355,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Ronald Darby,away,79.31,12.61
8798,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Jalen Mills,away,80.34,34.98
9233,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Caelan Kamuela Grugier-Hill,away,80.37,20.03
9670,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:56.9,Derek Barnett,away,83.52,19.5
356,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,ball,ball,85.18,23.89
511,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,DeSean Jackson,home,87.76,35.31
945,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Ryan Fitzpatrick,home,87.27,23.94
1380,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Demar Dotson,home,86.43,26.67
1815,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Ryan Jensen,home,85.57,23.81
2255,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Mike Evans,home,85.84,12.13
2689,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Alexander Marpet,home,86.47,22.53
3124,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Donovan Smith,home,86.38,20.87
3558,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Caleb Benenoch,home,86.2,25.28
3992,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Kenneth Barber,home,92.45,23.93
4431,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,William Cross,home,89.75,24.06
4866,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,O'Terrius Howard,home,86.27,28.36
5304,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Malcolm Jenkins,away,74.8,28.82
5738,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Brandon Graham,away,83.85,30.07
6172,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Etuini Ngata,away,83.33,22.88
6607,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Nigel Bradham,away,81.05,27.63
7051,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Fletcher Cox,away,83.91,25.98
7485,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Rodney McLeod,away,73.24,20.14
7921,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Jordan Hicks,away,80.23,24.29
8356,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Ronald Darby,away,79.23,12.54
8799,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Jalen Mills,away,80.31,35.14
9234,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Caelan Kamuela Grugier-Hill,away,80.44,19.97
9671,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.0,Derek Barnett,away,83.48,19.53
355,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,ball,ball,85.18,23.89
512,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,DeSean Jackson,home,87.68,35.7
946,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Ryan Fitzpatrick,home,87.21,23.93
1381,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Demar Dotson,home,86.45,26.67
1816,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Ryan Jensen,home,85.54,23.84
2256,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Mike Evans,home,85.83,12.12
2690,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Alexander Marpet,home,86.48,22.57
3125,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Donovan Smith,home,86.36,20.88
3559,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Caleb Benenoch,home,86.16,25.34
3993,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Kenneth Barber,home,92.43,23.91
4432,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,William Cross,home,89.72,24.05
4867,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,O'Terrius Howard,home,86.31,28.34
5305,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Malcolm Jenkins,away,74.76,28.88
5739,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Brandon Graham,away,83.85,30.12
6173,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Etuini Ngata,away,83.33,22.86
6608,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Nigel Bradham,away,81.03,27.73
7052,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Fletcher Cox,away,83.85,26.03
7486,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Rodney McLeod,away,73.17,20.07
7922,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Jordan Hicks,away,80.2,24.26
8357,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Ronald Darby,away,79.16,12.48
8800,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Jalen Mills,away,80.27,35.3
9235,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Caelan Kamuela Grugier-Hill,away,80.51,19.91
9672,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.1,Derek Barnett,away,83.44,19.58
354,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,ball,ball,85.18,23.89
513,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,DeSean Jackson,home,87.59,36.08
947,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Ryan Fitzpatrick,home,87.15,23.92
1382,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Demar Dotson,home,86.47,26.68
1817,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Ryan Jensen,home,85.5,23.86
2257,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Mike Evans,home,85.83,12.11
2691,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Alexander Marpet,home,86.48,22.58
3126,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Donovan Smith,home,86.34,20.89
3560,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Caleb Benenoch,home,86.12,25.4
3994,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Kenneth Barber,home,92.41,23.89
4433,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,William Cross,home,89.72,24.05
4868,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,O'Terrius Howard,home,86.35,28.32
5306,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Malcolm Jenkins,away,74.73,28.96
5740,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Brandon Graham,away,83.84,30.16
6174,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Etuini Ngata,away,83.34,22.84
6609,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Nigel Bradham,away,81.01,27.82
7053,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Fletcher Cox,away,83.79,26.05
7487,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Rodney McLeod,away,73.1,20
7923,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Jordan Hicks,away,80.16,24.25
8358,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Ronald Darby,away,79.09,12.43
8801,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Jalen Mills,away,80.25,35.47
9236,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Caelan Kamuela Grugier-Hill,away,80.59,19.85
9673,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.2,Derek Barnett,away,83.41,19.62
353,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,ball,ball,85.18,23.89
514,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,DeSean Jackson,home,87.51,36.47
948,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,Ryan Fitzpatrick,home,87.1,23.91
1383,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,Demar Dotson,home,86.48,26.66
1818,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,Ryan Jensen,home,85.48,23.86
2258,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,Mike Evans,home,85.82,12.11
2692,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,Alexander Marpet,home,86.47,22.59
3127,6d6caa3c-8da3-4845-95d5-485b9aecdfdd.json,"(15:00) R.Fitzpatrick pass deep middle to D.Jackson for 75 yards, TOUCHDOWN.",02:57.3,Donovan Smith,home,86.32,20.9
